proc id: 0 || iter 121 || Loss: 7.2555 || timer: 1.2161 sec.
proc id: 0 || iter 122 || Loss: 7.7046 || timer: 1.2428 sec.
proc id: 0 || iter 123 || Loss: 7.6719 || timer: 1.1667 sec.
proc id: 0 || iter 124 || Loss: 7.9686 || timer: 1.1643 sec.
proc id: 0 || iter 125 || Loss: 7.3184 || timer: 1.1805 sec.
proc id: 0 || iter 126 || Loss: 7.6618 || timer: 1.2808 sec.
proc id: 0 || iter 127 || Loss: 7.5947 || timer: 1.0962 sec.
proc id: 0 || iter 128 || Loss: 7.4146 || timer: 1.3630 sec.
proc id: 0 || iter 129 || Loss: 7.4271 || timer: 1.3582 sec.
proc id: 0 || iter 130 || Loss: 7.2580 || timer: 1.3375 sec.
proc id: 0 || iter 131 || Loss: 7.5743 || timer: 1.1520 sec.
proc id: 0 || iter 132 || Loss: 7.4653 || timer: 1.3063 sec.
proc id: 0 || iter 133 || Loss: 7.4578 || timer: 1.1422 sec.
proc id: 0 || iter 134 || Loss: 7.6065 || timer: 1.1042 sec.
proc id: 0 || iter 135 || Loss: 7.8430 || timer: 1.1177 sec.
proc id: 0 || iter 136 || Loss: 7.8196 || timer: 1.3764 sec.proc id: 1 || iter 1 || Loss: 25.5404 || timer: 0.7246 sec.
proc id: 1 || iter 2 || Loss: 25.8379 || timer: 1.2759 sec.
proc id: 1 || iter 3 || Loss: 25.6647 || timer: 1.2572 sec.
proc id: 1 || iter 4 || Loss: 25.7434 || timer: 1.3240 sec.
proc id: 1 || iter 5 || Loss: 24.5715 || timer: 1.1907 sec.
proc id: 1 || iter 6 || Loss: 23.0126 || timer: 1.2464 sec.
proc id: 1 || iter 7 || Loss: 21.3410 || timer: 1.0401 sec.
proc id: 1 || iter 8 || Loss: 19.8023 || timer: 1.1974 sec.
proc id: 1 || iter 9 || Loss: 17.6180 || timer: 1.1337 sec.
proc id: 1 || iter 10 || Loss: 16.5098 || timer: 1.2209 sec.
proc id: 1 || iter 11 || Loss: 16.1574 || timer: 1.2248 sec.
proc id: 1 || iter 12 || Loss: 15.9613 || timer: 1.4802 sec.
proc id: 1 || iter 13 || Loss: 16.1742 || timer: 1.3056 sec.
proc id: 1 || iter 14 || Loss: 16.2764 || timer: 1.2653 sec.
proc id: 1 || iter 15 || Loss: 15.5581 || timer: 1.4427 sec.
proc id: 1 || iter 16 || Loss: 15.5419 || timer: 1.3284 sec.
proc id: 1 || iter 17 || Loss: 16.2368 || timer: 1.0976 sec.
proc id: 1 || iter 18 || Loss: 15.6697 || timer: 1.3635 sec.
proc id: 1 || iter 19 || Loss: 15.6850 || timer: 1.4375 sec.
proc id: 1 || iter 20 || Loss: 15.5911 || timer: 1.2267 sec.
proc id: 1 || iter 21 || Loss: 15.2827 || timer: 1.4737 sec.
proc id: 1 || iter 22 || Loss: 14.8365 || timer: 1.4252 sec.
proc id: 1 || iter 23 || Loss: 14.7003 || timer: 1.2572 sec.
proc id: 1 || iter 24 || Loss: 14.7164 || timer: 1.3107 sec.
proc id: 1 || iter 25 || Loss: 14.9789 || timer: 1.1464 sec.
proc id: 1 || iter 26 || Loss: 14.9266 || timer: 1.1233 sec.
proc id: 1 || iter 27 || Loss: 14.6174 || timer: 1.1862 sec.
proc id: 1 || iter 28 || Loss: 14.9276 || timer: 1.1585 sec.
proc id: 1 || iter 29 || Loss: 14.6674 || timer: 1.0815 sec.
proc id: 1 || iter 30 || Loss: 14.4512 || timer: 1.1456 sec.
proc id: 1 || iter 31 || Loss: 14.6407 || timer: 0.8879 sec.
proc id: 1 || iter 32 || Loss: 14.4361 || timer: 1.5211 sec.
proc id: 1 || iter 33 || Loss: 14.3408 || timer: 0.8874 sec.
proc id: 1 || iter 34 || Loss: 14.2647 || timer: 1.0229 sec.
proc id: 1 || iter 35 || Loss: 14.0391 || timer: 1.2489 sec.
proc id: 1 || iter 36 || Loss: 13.4991 || timer: 1.1916 sec.
proc id: 1 || iter 37 || Loss: 13.9896 || timer: 1.1841 sec.
proc id: 1 || iter 38 || Loss: 13.4377 || timer: 1.1429 sec.
proc id: 1 || iter 39 || Loss: 13.3171 || timer: 1.2521 sec.
proc id: 1 || iter 40 || Loss: 13.6947 || timer: 1.2223 sec.
proc id: 1 || iter 41 || Loss: 13.2855 || timer: 1.1553 sec.
proc id: 1 || iter 42 || Loss: 13.0902 || timer: 0.9038 sec.
proc id: 1 || iter 43 || Loss: 12.9488 || timer: 1.3538 sec.
proc id: 1 || iter 44 || Loss: 12.2096 || timer: 1.0330 sec.
proc id: 1 || iter 45 || Loss: 12.7136 || timer: 1.8997 sec.
proc id: 1 || iter 46 || Loss: 11.4549 || timer: 1.1583 sec.
proc id: 1 || iter 47 || Loss: 10.6987 || timer: 1.5944 sec.
proc id: 1 || iter 48 || Loss: 11.3128 || timer: 1.1875 sec.
